GEOIDFQ,SUMLEVEL,NAME,YEAR,Number of sales,Median home sale price (2023 dollars),Median home sale price (year-of dollars),Median income (2023 dollars),Median income (year-of dollars),Median income MOE (year-of dollars),Mean income (2023 dollars),Mean income (year-of dollars),Mean income MOE (year-of dollars),Median sale price/income ratio (MSA med inc),Median sale price/income ratio (geography med inc)
0700000US391274655099999,070,Madison Township,2022,5,182100,174900,,,,,,,2.308088206183934,
0700000US390894650899999,070,Madison Township,2022,30,330570,317500,,,,,,,4.189925703049737,
0700000US390494641099999,070,Madison Township,2022,148,208233,200000,,,,,,,2.6393232775116457,
0700000US390474639699999,070,Madison Township,2022,18,260812,250500,,,,,,,3.3057524050833367,
0700000US390454638299999,070,Madison Township,2022,10,333173,320000,,,,,,,4.2229172440186336,
0700000US391274655099999,070,Madison Township,2023,9,286500,286500,,,,,,,3.702028685876728,
0700000US390894650899999,070,Madison Township,2023,27,325000,325000,,,,,,,4.199508980488435,
0700000US390494641099999,070,Madison Township,2023,166,210000,210000,,,,,,,2.7135288797002195,
0700000US390474639699999,070,Madison Township,2023,16,255000,255000,,,,,,,3.2949993539216953,
0700000US390454638299999,070,Madison Township,2023,15,290000,290000,,,,,,,3.747254167205065,
0700000US391274655099999,070,Madison Township,2024,6,327831,337500,,,,,,,,
0700000US390894650899999,070,Madison Township,2024,25,310735,319900,,,,,,,,
0700000US390494641099999,070,Madison Township,2024,173,227393,234100,,,,,,,,
0700000US390474639699999,070,Madison Township,2024,14,216077,222450,,,,,,,,
0700000US390454638299999,070,Madison Township,2024,20,250074,257450,,,,,,,,
1600000US3946830,160,Magnetic Springs,2014,1,22524,17500,,,,,,,0.3104433130510369,
1600000US3946830,160,Magnetic Springs,2015,5,110816,86200,,,,,,,1.4813032719274126,
1600000US3946830,160,Magnetic Springs,2016,2,147776,116400,,,,,,,1.930540352273858,
1600000US3946830,160,Magnetic Springs,2017,4,125550,101000,,,,,,,1.5839658741609686,
1600000US3946830,160,Magnetic Springs,2018,3,109113,89921,,,,,,,1.4038749765815275,
1600000US3946830,160,Magnetic Springs,2019,2,126931,106500,,,,,,,1.5846563602005743,
1600000US3946830,160,Magnetic Springs,2020,2,141281,120002,,,,,,,1.7260834543963868,
1600000US3946830,160,Magnetic Springs,2021,3,196785,175000,,,,,,,2.436002728323056,
1600000US3946830,160,Magnetic Springs,2023,2,244000,244000,,,,,,,3.152862126889779,
1600000US3946830,160,Magnetic Springs,2024,1,213697,220000,,,,,,,,
1600000US3947474,160,Marble Cliff Village,2012,7,571995,431000,,,,,,,8.026220227564759,
1600000US3947474,160,Marble Cliff Village,2013,4,591107,451925,,,,,,,8.356755857171915,
1600000US3947474,160,Marble Cliff Village,2014,10,284834,221300,,,,,,,3.9257774387539692,
1600000US3947474,160,Marble Cliff Village,2015,11,687780,535000,,,,,,,9.193703601869672,
1600000US3947474,160,Marble Cliff Village,2016,8,542735,427500,,,,,,,7.090257737088268,
1600000US3947474,160,Marble Cliff Village,2017,7,333144,268000,,,,,,,4.202998557179599,
1600000US3947474,160,Marble Cliff Village,2018,11,691658,570000,,,,,,,8.899019546618373,
1600000US3947474,160,Marble Cliff Village,2019,8,545266,457500,,,,,,,6.807326617763031,
1600000US3947474,160,Marble Cliff Village,2020,19,679311,577000,,,,,,,8.299411705478763,
1600000US3947474,160,Marble Cliff Village,2021,14,517264,460000,,,,,,,6.403207171592032,
1600000US3947474,160,Marble Cliff Village,2022,13,281114,270000,,,,,,,3.563086424640722,
1600000US3947474,160,Marble Cliff Village,2023,7,310000,310000,,,,,,,4.0056854890812765,
1600000US3947474,160,Marble Cliff Village,2024,8,296262,305000,,,,,,,,
1600000US3947558,160,Marengo,2012,1,62375,47000,,,,,,,0.8752490735395445,
1600000US3947558,160,Marengo,2013,2,84757,64800,,,,,,,1.1982562547384383,
1600000US3947558,160,Marengo,2016,5,140286,110500,,,,,,,1.8326865028029324,
1600000US3947558,160,Marengo,2017,2,171731,138150,,,,,,,2.1665830249043347,
1600000US3947558,160,Marengo,2018,5,194150,160000,,,,,,,2.497970399050771,
1600000US3947558,160,Marengo,2019,3,160898,135000,,,,,,,2.0087193298317136,
1600000US3947558,160,Marengo,2020,3,147164,125000,,,,,,,1.7979661407016383,
1600000US3947558,160,Marengo,2021,5,193974,172500,,,,,,,2.401202689347012,
1600000US3947558,160,Marengo,2022,2,275222,264340,,,,,,,3.488400174195336,
1600000US3947558,160,Marengo,2023,3,279900,279900,,,,,,,3.6167463496575785,
1600000US3947558,160,Marengo,2024,4,241623,248750,,,,,,,,
0500000US39101,050,Marion,2012,603,90245,68000,57072,43004,4624,67473,50841,3238,1.2663178085252984,1.5812482559761882
0500000US39101,050,Marion,2013,664,96529,73800,54737,41849,3405,75821,57968,6446,1.3646702047005308,1.763482998399006
0500000US39101,050,Marion,2014,653,108116,84000,50497,39233,4441,65440,50843,4559,1.490127902644977,2.141054724339204
0500000US39101,050,Marion,2015,740,107345,83500,52203,40607,4465,69286,53895,4123,1.4349051416002199,2.0562957125618735
0500000US39101,050,Marion,2016,769,121611,95790,54370,42826,4098,68800,54192,4120,1.5887152950542345,2.2367253537570635
0500000US39101,050,Marion,2017,727,125673,101099,55647,44766,4252,74775,60153,6563,1.585518474374255,2.2583880623687618
0500000US39101,050,Marion,2018,817,131658,108500,52187,43008,3378,66183,54542,4624,1.6939361768563042,2.5227864583333335
0500000US39101,050,Marion,2019,817,140637,118000,60317,50608,4364,90101,75598,12507,1.7557694882973502,2.331647170407841
0500000US39101,050,Marion,2020,578,153051,130000,58587,49764,0,83684,71080,0,1.8698847863297037,2.6123564459895303
0500000US39101,050,Marion,2021,809,168560,149900,55009,48919,8544,74847,66561,7373,2.086610337003578,3.064249064780556
0500000US39101,050,Marion,2022,673,160339,154000,59041,56707,11316,69840,67079,5042,2.0322789236839673,2.715714109369214
0500000US39101,050,Marion,2023,633,159500,159500,53995,53995,5825,74084,74084,9258,2.0609897919627858,2.9539772201129733
0500000US39101,050,Marion,2024,686,174843,180000,,,,,,,,
1600000US3947754,160,Marion City,2012,226,61048,46000,,,,,,,0.8566267528259371,
1600000US3947754,160,Marion City,2013,274,61148,46750,,,,,,,0.864476044305553,
1600000US3947754,160,Marion City,2014,300,79800,62000,,,,,,,1.0998563090951021,
1600000US3947754,160,Marion City,2015,352,73278,57000,,,,,,,0.97951608468518,
1600000US3947754,160,Marion City,2016,359,85060,67000,,,,,,,1.1112216804325472,
1600000US3947754,160,Marion City,2017,356,91987,74000,,,,,,,1.1605294523555612,
1600000US3947754,160,Marion City,2018,434,91008,75000,,,,,,,1.170923624555049,
1600000US3947754,160,Marion City,2019,412,95347,80000,,,,,,,1.1903521954558305,
1600000US3947754,160,Marion City,2020,307,117614,99900,,,,,,,1.4369345396487494,
1600000US3947754,160,Marion City,2021,466,129316,115000,,,,,,,1.600801792898008,
1600000US3947754,160,Marion City,2022,390,120255,115500,,,,,,,1.5242091927629755,
1600000US3947754,160,Marion City,2023,359,134000,134000,,,,,,,1.7314898565706163,
1600000US3947754,160,Marion City,2024,397,143274,147500,,,,,,,,
0700000US391014776899999,070,Marion Township,2012,63,116667,87909,,,,,,,1.6370695916125066,
0700000US390734774099999,070,Marion Township,2012,42,172859,130250,,,,,,,2.4255572729473545,
0700000US390474768499999,070,Marion Township,2012,4,253416,190950,,,,,,,3.5559321402633195,
0700000US391014776899999,070,Marion Township,2013,69,143877,110000,,,,,,,2.0340612807189484,
0700000US390734774099999,070,Marion Township,2013,49,183117,140000,,,,,,,2.5888052663695706,
0700000US390474768499999,070,Marion Township,2013,7,103330,79000,,,,,,,1.460825828879972,
0700000US391014776899999,070,Marion Township,2014,87,142868,111000,,,,,,,1.9690975856380053,
0700000US390734774099999,070,Marion Township,2014,39,148016,115000,,,,,,,2.040056057192528,
0700000US390474768499999,070,Marion Township,2014,6,119700,93000,,,,,,,1.6497844636426533,
0700000US391014776899999,070,Marion Township,2015,116,154268,120000,,,,,,,2.0621391256530104,
0700000US390734774099999,070,Marion Township,2015,47,164553,128000,,,,,,,2.199615067363211,
0700000US390474768499999,070,Marion Township,2015,4,215269,167450,,,,,,,2.877543304921639,
0700000US391014776899999,070,Marion Township,2016,108,170755,134500,,,,,,,2.2307360599728003,
0700000US390734774099999,070,Marion Township,2016,47,195511,154000,,,,,,,2.5541513251733177,
0700000US390474768499999,070,Marion Township,2016,5,175199,138000,,,,,,,2.288784953726739,
0700000US391014776899999,070,Marion Township,2017,80,171171,137700,,,,,,,2.159525751207578,
0700000US390734774099999,070,Marion Township,2017,47,196405,158000,,,,,,,2.4778872090834954,
0700000US390474768499999,070,Marion Township,2017,3,126793,102000,,,,,,,1.599648704598206,
0700000US391014776899999,070,Marion Township,2018,103,197183,162500,,,,,,,2.5370011865359396,
0700000US390734774099999,070,Marion Township,2018,45,224485,185000,,,,,,,2.888278273902454,
0700000US390474768499999,070,Marion Township,2018,5,305786,252000,,,,,,,3.9343033785049646,
0700000US391014776899999,070,Marion Township,2019,121,166857,140000,,,,,,,2.0831163420477035,
0700000US390734774099999,070,Marion Township,2019,60,253266,212500,,,,,,,3.16187301917955,
0700000US390474768499999,070,Marion Township,2019,3,214412,179900,,,,,,,2.6768044995312987,
0700000US391014776899999,070,Marion Township,2020,81,188370,160000,,,,,,,2.301396660098097,
0700000US390734774099999,070,Marion Township,2020,50,255154,216725,,,,,,,3.1173136947485003,
0700000US390474768499999,070,Marion Township,2020,1,231342,196500,,,,,,,2.8264027731829753,
0700000US391014776899999,070,Marion Township,2021,93,233893,208000,,,,,,,2.895363242806832,
0700000US390734774099999,070,Marion Township,2021,48,305017,271250,,,,,,,3.775804228900737,
0700000US390474768499999,070,Marion Township,2021,5,264254,235000,,,,,,,3.2712036637481035,
0700000US391014776899999,070,Marion Township,2022,79,220206,211500,,,,,,,2.791084365968566,
0700000US390734774099999,070,Marion Township,2022,42,390437,375000,,,,,,,4.948731145334336,
0700000US390474768499999,070,Marion Township,2022,8,286320,275000,,,,,,,3.629069506578513,
0700000US391014776899999,070,Marion Township,2023,77,240000,240000,,,,,,,3.1011758625145367,
0700000US390734774099999,070,Marion Township,2023,36,330000,330000,,,,,,,4.264116810957488,
0700000US390474768499999,070,Marion Township,2023,5,290000,290000,,,,,,,3.747254167205065,
0700000US391014776899999,070,Marion Township,2024,81,237981,245000,,,,,,,,
0700000US390734774099999,070,Marion Township,2024,46,322488,332000,,,,,,,,
0700000US390474768499999,070,Marion Township,2024,2,190628,196250,,,,,,,,
0700000US390414790899999,070,Marlboro Township,2012,1,202388,152500,,,,,,,2.839903908825118,
0700000US390414790899999,070,Marlboro Township,2014,4,51484,40000,,,,,,,0.7095847155452272,
0700000US390414790899999,070,Marlboro Township,2015,2,260971,203000,,,,,,,3.488452020896343,
0700000US390414790899999,070,Marlboro Township,2016,6,313580,247000,,,,,,,4.096593359206555,
0700000US390414790899999,070,Marlboro Township,2017,1,270990,218000,,,,,,,3.418857035317734,
0700000US390414790899999,070,Marlboro Township,2018,4,294804,242950,,,,,,,3.7930119278086556,
0700000US390414790899999,070,Marlboro Township,2019,1,506532,425000,,,,,,,6.3237460383591,
0700000US390414790899999,070,Marlboro Township,2020,2,326093,276980,,,,,,,3.984005293212318,
0700000US390414790899999,070,Marlboro Township,2021,4,342406,304500,,,,,,,4.238644747282117,
0700000US390414790899999,070,Marlboro Township,2022,1,474771,456000,,,,,,,6.017657072726553,
0700000US390414790899999,070,Marlboro Township,2024,5,364159,374900,,,,,,,,
1600000US3948090,160,Martinsburg,2012,1,192302,144900,,,,,,,2.6983742714017023,
1600000US3948090,160,Martinsburg,2014,1,15445,12000,,,,,,,0.21287541466356816,
1600000US3948090,160,Martinsburg,2015,1,143984,112000,,,,,,,1.9246631839428097,
1600000US3948090,160,Martinsburg,2018,3,72806,60000,,,,,,,0.9367388996440393,
1600000US3948090,160,Martinsburg,2024,1,163187,168000,,,,,,,,
0700000US390894813299999,070,Mary Ann Township,2012,10,155806,117400,,,,,,,2.1862604517775,
0700000US390894813299999,070,Mary Ann Township,2013,11,99406,76000,,,,,,,1.4053514303149097,
0700000US390894813299999,070,Mary Ann Township,2014,17,135145,105000,,,,,,,1.8626598783062214,
0700000US390894813299999,070,Mary Ann Township,2015,13,214690,167000,,,,,,,2.8698102832004397,
0700000US390894813299999,070,Mary Ann Township,2016,24,197733,155750,,,,,,,2.583175772050287,
0700000US390894813299999,070,Mary Ann Township,2017,27,229968,185000,,,,,,,2.901323630888903,
0700000US390894813299999,070,Mary Ann Township,2018,17,191723,158000,,,,,,,2.4667457690626367,
0700000US390894813299999,070,Mary Ann Township,2019,17,178657,149900,,,,,,,2.2304224262353625,
0700000US390894813299999,070,Mary Ann Township,2020,21,206030,175000,,,,,,,2.5171525969822937,
0700000US390894813299999,070,Mary Ann Township,2021,24,277186,246500,,,,,,,3.4312838430379045,
0700000US390894813299999,070,Mary Ann Township,2022,18,218645,210000,,,,,,,2.771289441387228,
0700000US390894813299999,070,Mary Ann Township,2023,19,300000,300000,,,,,,,3.876469828143171,
0700000US390894813299999,070,Mary Ann Township,2024,22,317632,327000,,,,,,,,
1600000US3948160,160,Marysville City,2012,218,185732,139950,,,,,,,2.6061937838693456,
1600000US3948160,160,Marysville City,2013,306,205679,157250,,,,,,,2.9077830581186785,
1600000US3948160,160,Marysville City,2014,347,205935,160000,,,,,,,2.8383388621809087,
1600000US3948160,160,Marysville City,2015,377,222404,173000,,,,,,,2.97291723948309,
1600000US3948160,160,Marysville City,2016,415,234550,184750,,,,,,,3.0641523202972105,
1600000US3948160,160,Marysville City,2017,473,259802,209000,,,,,,,3.2777115613825987,
1600000US3948160,160,Marysville City,2018,411,260889,215000,,,,,,,3.356647723724474,
1600000US3948160,160,Marysville City,2019,415,276507,232000,,,,,,,3.452021366821908,
1600000US3948160,160,Marysville City,2020,485,306102,260000,,,,,,,3.7397695726594073,
1600000US3948160,160,Marysville City,2021,524,334535,297500,,,,,,,4.141204638149195,
1600000US3948160,160,Marysville City,2022,373,338378,325000,,,,,,,4.2889003259564245,
1600000US3948160,160,Marysville City,2023,361,329900,329900,,,,,,,4.262824654348107,
1600000US3948160,160,Marysville City,2024,389,344829,355000,,,,,,,,
0700000US390914568299999,070,McArthur,2014,1,270290,210000,,,,,,,3.7253197566124427,
0700000US390914568299999,070,McArthur,2015,4,280254,218000,,,,,,,3.746219411602969,
0700000US390914568299999,070,McArthur,2016,5,192338,151500,,,,,,,2.5126878296347894,
0700000US390914568299999,070,McArthur,2017,1,362977,292000,,,,,,,4.579386487673295,
0700000US390914568299999,070,McArthur,2018,1,163692,134900,,,,,,,2.1061012926996816,
0700000US390914568299999,070,McArthur,2019,10,256245,215000,,,,,,,3.1990715252875446,
0700000US390914568299999,070,McArthur,2020,11,300098,254900,,,,,,,3.6664125541187804,
0700000US390914568299999,070,McArthur,2021,9,295264,262577,,,,,,,3.655075933685046,
0700000US390914568299999,070,McArthur,2022,7,266018,255500,,,,,,,3.3717354870211276,
0700000US390914568299999,070,McArthur,2023,5,395000,395000,,,,,,,5.104018607055175,
0700000US390914568299999,070,McArthur,2024,7,213600,219900,,,,,,,,
0700000US390894611699999,070,McKean Township,2012,6,199734,150500,,,,,,,2.8026592673979027,
0700000US390894611699999,070,McKean Township,2013,12,199793,152750,,,,,,,2.824571460271085,
0700000US390894611699999,070,McKean Township,2014,17,315339,245000,,,,,,,4.3462063827145165,
0700000US390894611699999,070,McKean Township,2015,9,187693,146000,,,,,,,2.508935936211163,
0700000US390894611699999,070,McKean Township,2016,15,285396,224800,,,,,,,3.728397518824427,
0700000US390894611699999,070,McKean Township,2017,21,257316,207000,,,,,,,3.246345900508124,
0700000US390894611699999,070,McKean Township,2018,11,297170,244900,,,,,,,3.8234559420470866,
0700000US390894611699999,070,McKean Township,2019,18,359846,301925,,,,,,,4.492463582662521,
0700000US390894611699999,070,McKean Township,2020,10,280790,238500,,,,,,,3.4305193964587253,
0700000US390894611699999,070,McKean Township,2021,24,410437,365000,,,,,,,5.080805690502374,
0700000US390894611699999,070,McKean Township,2022,11,327967,315000,,,,,,,4.156934162080843,
0700000US390894611699999,070,McKean Township,2023,14,293250,293250,,,,,,,3.7892492570099496,
0700000US390894611699999,070,McKean Township,2024,6,451484,464800,,,,,,,,
0700000US390914937899999,070,Miami,2015,1,257114,200000,,,,,,,3.4368985427550176,
0700000US390914937899999,070,Miami,2016,2,171263,134900,,,,,,,2.2373702192589646,
0700000US390914937899999,070,Miami,2017,1,248615,200000,,,,,,,3.136566087447463,
0700000US390914937899999,070,Miami,2022,1,416466,400000,,,,,,,5.2786465550232915,
0700000US390834965899999,070,Middlebury Township,2012,2,138354,104250,,,,,,,1.941376934393564,
0700000US390834965899999,070,Middlebury Township,2013,6,99079,75750,,,,,,,1.4007285637678213,
0700000US390834965899999,070,Middlebury Township,2015,2,171945,133750,,,,,,,2.298425900467418,
0700000US390834965899999,070,Middlebury Township,2016,4,265337,209000,,,,,,,3.466348227020931,
0700000US390834965899999,070,Middlebury Township,2017,7,198767,159900,,,,,,,2.5076845869142463,
0700000US390834965899999,070,Middlebury Township,2018,8,354869,292450,,,,,,,4.565821520014988,
0700000US390834965899999,070,Middlebury Township,2019,5,257437,216000,,,,,,,3.213950927730742,
0700000US390834965899999,070,Middlebury Township,2020,7,194257,165000,,,,,,,2.373315305726162,
0700000US390834965899999,070,Middlebury Township,2021,10,206624,183750,,,,,,,2.557802864739209,
0700000US390834965899999,070,Middlebury Township,2022,6,270703,260000,,,,,,,3.4311202607651397,
0700000US390834965899999,070,Middlebury Township,2023,4,253750,253750,,,,,,,3.2788473963044322,
0700000US390834965899999,070,Middlebury Township,2024,2,223410,230000,,,,,,,,
1600000US3950008,160,Midway,2012,2,31519,23750,,,,,,,0.4422801169481741,
